file_name,policy_number,claim_number,incident_date,description,estimated_damage,sentiment,word_count,fraud_flag,severity_level,complexity_score,routing_team,incident_type
CLM-2025-02-0007_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0007 policy no: pol-2234395 claim date: 2025-10-07 loss date: 2025-09-27 claimant information name: bryan livingston age: 24 contact: 209.412.9843x3380 address: 627 brown mountains, port cynthiahaven, ut 33679 vehicle information make/model: volkswagen i20 (2017) registration: qn 21 tr 6561 odometer: 43912 km declared value: i800,000 incident details the insured s vehicle was vandalized with key scratches along the driver s side while parked at williams, cannon and anderson parking lot. cctv footage requested. no injuries.",202.0,0.0,82,0,Medium,2,Health_Claims,vandalism
CLM-2025-02-0008_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0008 policy no: pol-5006172 claim date: 2025-10-24 loss date: 2025-10-14 claimant information name: jerry smith age: 31 contact: 125-407-0530x367 address: 01980 baxter drive, east ronald, ny 53852 vehicle information make/model: toyota vento (2023) registration: ft 27 zy 8909 odometer: 89641 km declared value: i600,000 incident details the insured was involved in a head-on collision on william way view at 00:50 after the opposing vehicle crossed into the lane. serious damage to both vehicles; injuries reported and police on scene. location: 275 mccullough curve apt.",202.0,0.1333,92,0,Medium,2,Health_Claims,head_on
CLM-2025-02-0009_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0009 policy no: pol-1314589 claim date: 2025-10-19 loss date: 2025-10-10 claimant information name: laura clark age: 74 contact: (742)156-6131x883 address: 79316 daniel knolls, west michelle, nj 83017 vehicle information make/model: ford scorpio (2019) registration: yn 87 mw 4254 odometer: 146864 km declared value: i600,000 incident details the insured collided with a stray animal (deer) on jennifer shores haven during low visibility at 14:00. significant front-end damage and radiator leak. tow truck dispatched to remove vehicle.",202.0,-0.125,83,0,Low,2,Auto_Claims,animal
CLM-2025-02-0010_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0010 policy no: pol-8388954 claim date: 2025-10-21 loss date: 2025-10-21 claimant information name: michael gonzales age: 52 contact: 254-692-8117x77565 address: psc 6544, box 5729, apo aa 47740 vehicle information make/model: ford i20 (2023) registration: bq 2 dg 9648 odometer: 130172 km declared value: i1,500,000 incident details the insured reported a single-vehicle incident where the car hit a pothole causing tire and rim damage and misalignment. no injuries; repair estimate provided. location: 752 butler spurs, amandaberg weather: night third party involved: true injuries reported: false police report filed: true police report no: pr-61588 damage estimate damage areas: left mirror, right door, trunk estimated damage cost: i220,000 photos attached: 0 policy coverage coverage: comprehensive deductible: i5,000 policy period: 2024-03-02 to 2025-03-02 previous claims: 3 adjuster notes: signature: date: generated by: syntheticgenerator claim id: clm-2025-02-0010 batch: 2 version: v1",202.0,0.1149,144,0,Medium,4,Health_Claims,pothole
CLM-2025-02-0011_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0011 policy no: pol-1959942 claim date: 2025-10-12 loss date: 2025-10-11 claimant information name: todd garcia age: 50 contact: 001-254-211-3477x675 address: 3804 hughes bypass apt. 458, west brianport, ok 14811 vehicle information make/model: skoda swift (2024) registration: ah 5 du 2413 odometer: 26583 km declared value: i1,200,000 incident details on 2025-10-11 at around 01:15, the insured vehicle was stopped at a red light on griffith green side when it was rear-ended by another car. the insured reported minor neck pain and the vehicle s rear bumper and trunk were damaged.",202.0,0.2083,97,0,Medium,2,Health_Claims,rear_end
CLM-2025-02-0012_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0012 policy no: pol-4100589 claim date: 2025-10-12 loss date: 2025-10-06 claimant information name: nicole alexander age: 57 contact: 001-049-959-9467x7007 address: 28707 ingram junctions apt. 143, port jessicaton, tn 65994 vehicle information make/model: hyundai scorpio (2024) registration: me 92 ey 7268 odometer: 83244 km declared value: i450,000 incident details the insured reported a single-vehicle incident where the car hit a pothole causing tire and rim damage and misalignment. no injuries; repair estimate provided.",202.0,0.6,80,0,Medium,2,Health_Claims,pothole
CLM-2025-02-0013_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0013 policy no: pol-6620056 claim date: 2025-10-25 loss date: 2025-10-23 claimant information name: andrew smith age: 57 contact: 797-632-4722x077 address: 7574 curry ford, donaldville, or 92240 vehicle information make/model: hyundai scorpio (2019) registration: nn 11 gr 4606 odometer: 7659 km declared value: i600,000 incident details the insured s vehicle was vandalized with key scratches along the driver s side while parked at porter-diaz parking lot. cctv footage requested. no injuries.",202.0,0.0,78,0,Medium,2,Health_Claims,vandalism
CLM-2025-02-0014_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0014 policy no: pol-7756806 claim date: 2025-10-18 loss date: 2025-10-12 claimant information name: katherine williams age: 21 contact: 349.455.3013x47434 address: 4947 shane key apt. 448, east sandraburgh, ne 25030 vehicle information make/model: hyundai civic (2019) registration: hr 33 ug 3933 odometer: 127680 km declared value: i950,000 incident details the insured was involved in a head-on collision on jenkins ferry berg at 20:00 after the opposing vehicle crossed into the lane. serious damage to both vehicles; injuries reported and police on scene.",202.0,0.0889,89,0,Medium,2,Health_Claims,head_on
CLM-2025-02-0015_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0015 policy no: pol-7647387 claim date: 2025-10-10 loss date: 2025-10-02 claimant information name: gabriel duran age: 71 contact: 1-157-106-9344x0529 address: 19438 sheila forest suite 898, west randallmouth, mi 63834 vehicle information make/model: volkswagen octavia (2024) registration: qp 33 sz 9949 odometer: 85752 km declared value: i600,000 incident details at about 20:00 on 2025-10-02, the insured was changing lanes on wilkerson haven bury when a commercial truck clipped the left rear, causing loss of control and collision with the guardrail. driver complained of ankle pain and was taken to hospital. location: 6874 rowe green suite 621, east heather weather: rainy third party involved: false injuries reported: true police report filed: false police report no: damage estimate damage areas: hood, right mirror, front bumper estimated damage cost: i25,000 photos attached: 0 policy coverage coverage: comprehensive deductible: i5,000 policy period: 2025-06-18 to 2026-06-18 previous claims: 3 adjuster notes: signature: date: generated by: syntheticgenerator claim id: clm-2025-02-0015 batch: 2 version: v1",202.0,-0.0301,165,0,Medium,4,Health_Claims,collision
CLM-2025-02-0016_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0016 policy no: pol-5326657 claim date: 2025-10-04 loss date: 2025-09-27 claimant information name: alexander kennedy age: 29 contact: 421-425-8001x6020 address: 30386 kimberly prairie, port craig, nc 96865 vehicle information make/model: ford civic (2022) registration: yt 86 hg 9670 odometer: 114310 km declared value: i600,000 incident details the insured s vehicle was vandalized with key scratches along the driver s side while parked at rush-galvan parking lot. cctv footage requested. no injuries.",202.0,0.0,79,0,Medium,2,Health_Claims,vandalism
CLM-2025-02-0017_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0017 policy no: pol-1054702 claim date: 2025-10-18 loss date: 2025-10-08 claimant information name: joseph murphy age: 46 contact: 157.783.9271x18797 address: 190 meyer passage suite 979, lindseyberg, il 56055 vehicle information make/model: skoda i20 (2022) registration: ef 53 oq 4307 odometer: 5358 km declared value: i450,000 incident details during reverse parking at ford-nelson parking lot, the insured accidentally hit a stationary pole, scratching the rear quarter panel and bumper. minor cosmetic damage only; no injuries. location: 86679 shawn branch, east heather weather: night third party involved: true injuries reported: true police report filed: true police report no: pr-44743 damage estimate damage areas: right door, left mirror estimated damage cost: i150,000 photos attached: 5 policy coverage coverage: third party deductible: i2,000 policy period: 2025-05-14 to 2026-05-14 previous claims: 3 adjuster notes: signature: date: generated by: syntheticgenerator claim id: clm-2025-02-0017 batch: 2 version: v1",202.0,0.1472,149,0,Medium,4,Health_Claims,parking
CLM-2025-02-0018_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0018 policy no: pol-1169833 claim date: 2025-10-02 loss date: 2025-09-25 claimant information name: aaron stone age: 58 contact: 523.557.4697x3031 address: 145 mills lodge suite 750, lake lucasport, ak 11412 vehicle information make/model: toyota ecosport (2022) registration: oo 31 ao 3352 odometer: 146660 km declared value: i600,000 incident details while driving on moore plain burgh at approximately 12:50, the insured lost control on the wet surface due to heavy rain and skidded into a roadside divider. no other vehicles involved. front-end damage observed; airbag deployed.",202.0,-0.1628,92,0,Low,2,Auto_Claims,unknown
CLM-2025-02-0019_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0019 policy no: pol-8771607 claim date: 2025-10-03 loss date: 2025-10-02 claimant information name: kevin dean age: 57 contact: (831)941-2184 address: usnv morgan, fpo ae 19400 vehicle information make/model: skoda vento (2016) registration: ut 51 hw 6009 odometer: 72544 km declared value: i350,000 incident details at about 07:35 on 2025-10-02, the insured was changing lanes on osborne lake mouth when a commercial truck clipped the left rear, causing loss of control and collision with the guardrail. driver complained of ankle pain and was taken to hospital. location: 87909 brown hills, south crystal weather: clear third party involved: false injuries reported: true police report filed: true police report no: pr-20453 damage estimate damage areas: left mirror, right mirror estimated damage cost: i12,000 photos attached: 0 policy coverage coverage: own damage deductible: i2,000 policy period: 2024-07-04 to 2025-07-04 previous claims: 1 adjuster notes: signature: date: generated by: syntheticgenerator claim id: clm-2025-02-0019 batch: 2 version: v1",202.0,0.0053,160,0,Medium,4,Health_Claims,collision
CLM-2025-02-0020_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0020 policy no: pol-9367650 claim date: 2025-10-13 loss date: 2025-10-13 claimant information name: zachary roberson age: 54 contact: 001-329-325-1787x48171 address: 1389 foster isle, jeffreyhaven, wv 28151 vehicle information make/model: skoda i20 (2017) registration: oo 63 aj 4713 odometer: 48710 km declared value: i800,000 incident details while driving on christine shoal town at approximately 02:15, the insured lost control on the wet surface due to heavy rain and skidded into a roadside divider. no other vehicles involved. front-end damage observed; airbag deployed.",202.0,-0.1525,89,0,Low,2,Auto_Claims,unknown
CLM-2025-02-0021_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0021 policy no: pol-5865398 claim date: 2025-10-23 loss date: 2025-10-23 claimant information name: james freeman age: 67 contact: 1-775-769-2774x117 address: psc 5649, box 4497, apo ap 45090 vehicle information make/model: volkswagen swift (2016) registration: qh 59 xy 4834 odometer: 84927 km declared value: i800,000 incident details the insured was involved in a head-on collision on brown mount berg at 01:45 after the opposing vehicle crossed into the lane. serious damage to both vehicles; injuries reported and police on scene. location: 5826 dean mill, carsonberg weather: night third party involved: false injuries reported: false police report filed: true police report no: pr-50950 damage estimate damage areas: right mirror estimated damage cost: i150,000 photos attached: 1 policy coverage coverage: third party deductible: i5,000 policy period: 2024-07-09 to 2025-07-09 previous claims: 3 adjuster notes: signature: date: generated by: syntheticgenerator claim id: clm-2025-02-0021 batch: 2 version: v1",202.0,-0.0183,151,1,Medium,4,Health_Claims,head_on
CLM-2025-02-0022_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0022 policy no: pol-1874738 claim date: 2025-10-09 loss date: 2025-10-06 claimant information name: andrew howard age: 24 contact: (102)882-0252x64517 address: 90985 patel spur suite 410, howardville, tx 74449 vehicle information make/model: volkswagen scorpio (2020) registration: ow 24 ro 7880 odometer: 129488 km declared value: i1,500,000 incident details the insured was involved in a head-on collision on farmer brooks berg at 02:45 after the opposing vehicle crossed into the lane. serious damage to both vehicles; injuries reported and police on scene. location: 068 salinas freeway suite 104, gregoryville weather: stormy third party involved: false injuries reported: false police report filed: false police report no: damage estimate damage areas: hood estimated damage cost: i12,000 photos attached: 7 policy coverage coverage: third party deductible: i5,000 policy period: 2025-06-05 to 2026-06-05 previous claims: 2 adjuster notes: signature: date: generated by: syntheticgenerator claim id: clm-2025-02-0022 batch: 2 version: v1",202.0,-0.3063,152,0,Medium,4,Health_Claims,head_on
CLM-2025-02-0023_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0023 policy no: pol-8277380 claim date: 2025-10-17 loss date: 2025-10-11 claimant information name: angela summers md age: 63 contact: 647.043.3436 address: psc 1597, box 6758, apo ap 11347 vehicle information make/model: hyundai scorpio (2023) registration: hn 30 is 1795 odometer: 78233 km declared value: i800,000 incident details the insured parked the vehicle outside woods-weber parking lot overnight. the next morning it was discovered that the rear window had been smashed and personal items were stolen from the cabin. no injuries reported.",202.0,0.0,89,1,Medium,2,Health_Claims,theft
CLM-2025-02-0024_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0024 policy no: pol-3211252 claim date: 2025-10-16 loss date: 2025-10-11 claimant information name: patricia owens age: 51 contact: 918-569-8842x445 address: 1317 bradley drive apt. 440, west maria, ct 95748 vehicle information make/model: ford swift (2024) registration: bi 87 yg 7748 odometer: 74518 km declared value: i600,000 incident details the insured collided with a stray animal (deer) on lisa pines town during low visibility at 08:05. significant front-end damage and radiator leak.",202.0,0.325,79,0,Low,2,Auto_Claims,animal
CLM-2025-02-0025_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0025 policy no: pol-1488352 claim date: 2025-10-10 loss date: 2025-10-09 claimant information name: emily tapia age: 42 contact: (158)276-9714x0811 address: 5486 larson lodge, port sherri, mt 55297 vehicle information make/model: volkswagen vento (2014) registration: sa 54 xj 7602 odometer: 134378 km declared value: i350,000 incident details while driving on colin green view at approximately 03:20, the insured lost control on the wet surface due to heavy rain and skidded into a roadside divider. no other vehicles involved. front-end damage observed; airbag deployed.",202.0,-0.2446,90,1,Low,2,Auto_Claims,unknown
CLM-2025-02-0026_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0026 policy no: pol-7748377 claim date: 2025-10-20 loss date: 2025-10-20 claimant information name: kristy allen age: 22 contact: (373)652-2632x99751 address: 45349 angela ford, north brentside, va 42545 vehicle information make/model: maruti corolla (2017) registration: ni 67 ih 3319 odometer: 107311 km declared value: i600,000 incident details on 2025-10-20 at around 16:45, the insured vehicle was stopped at a red light on lowe terrace borough when it was rear-ended by another car. the insured reported minor neck pain and the vehicle s rear bumper and trunk were damaged. location: 81866 rodriguez point suite 030, marcusstad weather: night third party involved: true injuries reported: false police report filed: true police report no: pr-84249 damage estimate damage areas: left mirror, windshield, right door estimated damage cost: i350,000 photos attached: 7 policy coverage coverage: third party deductible: i5,000 policy period: 2025-09-15 to 2026-09-15 previous claims: 1 adjuster notes: signature: date: generated by: syntheticgenerator claim id: clm-2025-02-0026 batch: 2 version: v1",202.0,0.0016,164,0,Medium,4,Health_Claims,rear_end
CLM-2025-02-0027_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0027 policy no: pol-4498395 claim date: 2025-10-10 loss date: 2025-10-06 claimant information name: shawn peters age: 38 contact: 606-445-5180x42036 address: 8178 mosley point apt. 832, smithtown, in 14020 vehicle information make/model: mahindra octavia (2020) registration: st 5 fs 6590 odometer: 62965 km declared value: i600,000 incident details at about 18:50 on 2025-10-06, the insured was changing lanes on sharon court mouth when a commercial truck clipped the left rear, causing loss of control and collision with the guardrail. driver complained of ankle pain and was taken to hospital.",202.0,0.075,96,0,Medium,2,Health_Claims,collision
CLM-2025-02-0028_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0028 policy no: pol-3225630 claim date: 2025-10-23 loss date: 2025-10-14 claimant information name: jimmy wright age: 26 contact: 664.155.2250 address: 8778 campbell rapids, stacyview, wa 64758 vehicle information make/model: skoda vento (2021) registration: nj 18 mq 2223 odometer: 23312 km declared value: i450,000 incident details during reverse parking at freeman group parking lot, the insured accidentally hit a stationary pole, scratching the rear quarter panel and bumper. minor cosmetic damage only; no injuries. location: 138 snow corner suite 381, gonzaleztown weather: night third party involved: true injuries reported: true police report filed: true police report no: pr-85804 damage estimate damage areas: trunk, windshield estimated damage cost: i12,000 photos attached: 5 policy coverage coverage: comprehensive deductible: i2,000 policy period: 2024-09-22 to 2025-09-22 previous claims: 3 adjuster notes: signature: date: generated by: syntheticgenerator claim id: clm-2025-02-0028 batch: 2 version: v1",202.0,0.1667,146,0,Medium,4,Health_Claims,parking
CLM-2025-02-0029_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0029 policy no: pol-3971941 claim date: 2025-10-31 loss date: 2025-10-29 claimant information name: tammy simpson age: 38 contact: 903-762-8156x778 address: 2694 heidi forges, maryview, id 38410 vehicle information make/model: hyundai scorpio (2018) registration: tp 50 wp 3424 odometer: 14573 km declared value: i950,000 incident details while driving on douglas orchard berg at approximately 01:50, the insured lost control on the wet surface due to heavy rain and skidded into a roadside divider. no other vehicles involved. front-end damage observed; airbag deployed.",202.0,-0.1525,89,0,Low,2,Auto_Claims,unknown
CLM-2025-02-0030_batch2_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-02-0030 policy no: pol-3289266 claim date: 2025-10-03 loss date: 2025-09-25 claimant information name: brenda phillips age: 24 contact: 230.890.0906x8567 address: usnv baxter, fpo ap 27203 vehicle information make/model: toyota i20 (2021) registration: pt 86 bq 7682 odometer: 40942 km declared value: i1,200,000 incident details the insured reported a single-vehicle incident where the car hit a pothole causing tire and rim damage and misalignment. no injuries; repair estimate provided. location: 50757 johnson ramp apt.",202.0,0.6,81,0,Medium,2,Health_Claims,pothole
CLM-2025-03-0001_batch3_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-03-0001 policy no: pol-6492848 claim date: 2025-10-08 loss date: 2025-10-03 claimant information name: stacy ruiz age: 72 contact: (298)072-1381x360 address: 298 traci islands suite 567, gregoryshire, me 71998 vehicle information make/model: honda i20 (2023) registration: lm 39 ks 7889 odometer: 98762 km declared value: i950,000 incident details the insured collided with a stray animal (deer) on andrea summit haven during low visibility at 21:35. significant front-end damage and radiator leak. tow truck dispatched to remove vehicle.",202.0,-0.125,84,0,Low,2,Auto_Claims,animal
CLM-2025-03-0002_batch3_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-03-0002 policy no: pol-4196425 claim date: 2025-10-08 loss date: 2025-10-01 claimant information name: cameron black age: 65 contact: 954-904-8030x18455 address: 3597 rosales orchard, west john, in 38995 vehicle information make/model: skoda octavia (2015) registration: tf 60 pe 7053 odometer: 21680 km declared value: i1,500,000 incident details while driving on tim estate stad at approximately 01:10, the insured lost control on the wet surface due to heavy rain and skidded into a roadside divider. no other vehicles involved. front-end damage observed; airbag deployed.",202.0,-0.1549,90,0,Low,2,Auto_Claims,unknown
CLM-2025-03-0003_batch3_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-03-0003 policy no: pol-9227984 claim date: 2025-10-12 loss date: 2025-10-04 claimant information name: sharon hensley age: 51 contact: 001-743-166-7819x558 address: 380 kelly valley, east keithmouth, pa 48786 vehicle information make/model: maruti vento (2015) registration: nl 85 ca 7112 odometer: 16419 km declared value: i450,000 incident details the insured parked the vehicle outside davidson and sons parking lot overnight. the next morning it was discovered that the rear window had been smashed and personal items were stolen from the cabin. no injuries reported.",202.0,0.0,90,1,Medium,2,Health_Claims,theft
CLM-2025-03-0004_batch3_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-03-0004 policy no: pol-7774933 claim date: 2025-10-17 loss date: 2025-10-14 claimant information name: robert bailey age: 26 contact: 1-850-409-5267 address: 1621 nancy village apt. 152, south lisa, ne 13565 vehicle information make/model: ford ecosport (2018) registration: cq 7 az 3731 odometer: 37660 km declared value: i600,000 incident details the insured parked the vehicle outside santiago llc parking lot overnight. the next morning it was discovered that the rear window had been smashed and personal items were stolen from the cabin.",202.0,0.15,88,1,Medium,2,Auto_Claims,theft
CLM-2025-03-0005_batch3_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-03-0005 policy no: pol-7970149 claim date: 2025-10-28 loss date: 2025-10-27 claimant information name: janet johnson age: 40 contact: 306-896-2723 address: 8515 molly estate, josephstad, ok 55220 vehicle information make/model: hyundai octavia (2018) registration: xb 5 rf 6400 odometer: 135090 km declared value: i1,500,000 incident details during reverse parking at ward, walton and townsend parking lot, the insured accidentally hit a stationary pole, scratching the rear quarter panel and bumper. minor cosmetic damage only; no injuries. location: 2308 smith locks suite 793, lake matthewtown weather: stormy third party involved: true injuries reported: false police report filed: false police report no: damage estimate damage areas: hood, front bumper, left door estimated damage cost: i350,000 photos attached: 6 policy coverage coverage: own damage deductible: i2,000 policy period: 2025-08-07 to 2026-08-07 previous claims: 3 adjuster notes: signature: date: generated by: syntheticgenerator claim id: clm-2025-03-0005 batch: 3 version: v1",202.0,0.1194,152,0,Medium,4,Health_Claims,parking
CLM-2025-03-0006_batch3_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-03-0006 policy no: pol-4972240 claim date: 2025-10-25 loss date: 2025-10-19 claimant information name: erika gordon age: 67 contact: (939)049-7278 address: 83356 jonathon burg suite 682, east nicholasmouth, me 42429 vehicle information make/model: toyota swift (2017) registration: xt 44 vl 4345 odometer: 105983 km declared value: i1,200,000 incident details the insured reported a single-vehicle incident where the car hit a pothole causing tire and rim damage and misalignment. no injuries; repair estimate provided. location: 8560 larson lake apt.",202.0,-0.075,85,1,Medium,2,Health_Claims,pothole
CLM-2025-03-0007_batch3_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-03-0007 policy no: pol-3412632 claim date: 2025-10-19 loss date: 2025-10-12 claimant information name: kyle preston age: 43 contact: 902.560.8063x9309 address: 1514 ethan motorway, new shariberg, sd 74342 vehicle information make/model: volkswagen swift (2021) registration: lh 12 st 3210 odometer: 74527 km declared value: i800,000 incident details the insured s vehicle was vandalized with key scratches along the driver s side while parked at clark llc parking lot. cctv footage requested. no injuries.",202.0,0.0682,80,0,Medium,2,Health_Claims,vandalism
CLM-2025-03-0008_batch3_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-03-0008 policy no: pol-2280088 claim date: 2025-10-01 loss date: 2025-09-24 claimant information name: tanya robinson age: 54 contact: 1-385-856-8456 address: 27141 burgess village, east jack, hi 43652 vehicle information make/model: skoda civic (2017) registration: dc 37 tq 9346 odometer: 41449 km declared value: i800,000 incident details the insured parked the vehicle outside lowery, butler and klein parking lot overnight. the next morning it was discovered that the rear window had been smashed and personal items were stolen from the cabin. no injuries reported.",202.0,0.0,91,1,Medium,2,Health_Claims,theft
CLM-2025-03-0009_batch3_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-03-0009 policy no: pol-2522246 claim date: 2025-10-07 loss date: 2025-10-02 claimant information name: michael brown age: 70 contact: 241.747.9112x618 address: uscgc green, fpo aa 92063 vehicle information make/model: toyota civic (2014) registration: zn 89 pp 2869 odometer: 53058 km declared value: i1,200,000 incident details the insured s vehicle was vandalized with key scratches along the driver s side while parked at stuart and sons parking lot. cctv footage requested. no injuries.",202.0,-0.1,79,0,Medium,2,Health_Claims,vandalism
CLM-2025-03-0010_batch3_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-03-0010 policy no: pol-9964298 claim date: 2025-10-20 loss date: 2025-10-13 claimant information name: anthony tate age: 43 contact: (966)850-0275 address: 877 thomas rapid, south andrewfort, mo 58427 vehicle information make/model: volkswagen octavia (2022) registration: ye 57 yq 9277 odometer: 15262 km declared value: i600,000 incident details while entering the roundabout at daniels green ton, another driver ran a stop sign and clipped the insured s right front fender. small paint transfer and bumper scuffing observed. location: 00184 valencia gardens, lake stephenburgh weather: foggy third party involved: false injuries reported: true police report filed: true police report no: pr-73141 damage estimate damage areas: trunk, rear bumper estimated damage cost: i60,000 photos attached: 0 policy coverage coverage: third party deductible: i2,000 policy period: 2023-12-15 to 2024-12-14 previous claims: 1 adjuster notes: signature: date: generated by: syntheticgenerator claim id: clm-2025-03-0010 batch: 3 version: v1",202.0,-0.0255,149,0,Medium,4,Health_Claims,intersection
CLM-2025-03-0011_batch3_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-03-0011 policy no: pol-4503336 claim date: 2025-10-25 loss date: 2025-10-25 claimant information name: tammy alvarez age: 36 contact: 884-883-0594x89531 address: 7419 mallory ports, michelleburgh, mn 29847 vehicle information make/model: toyota vento (2020) registration: vc 15 sj 5055 odometer: 16220 km declared value: i800,000 incident details while entering the roundabout at tracy curve land, another driver ran a stop sign and clipped the insured s right front fender. small paint transfer and bumper scuffing observed. location: 9159 green trail, vickiemouth weather: rainy third party involved: false injuries reported: false police report filed: false police report no: damage estimate damage areas: hood, front bumper, left door estimated damage cost: i150,000 photos attached: 6 policy coverage coverage: comprehensive deductible: i1,000 policy period: 2024-03-16 to 2025-03-16 previous claims: 3 adjuster notes: signature: date: generated by: syntheticgenerator claim id: clm-2025-03-0011 batch: 3 version: v1",202.0,-0.0483,147,0,Medium,4,Health_Claims,intersection
CLM-2025-03-0012_batch3_acord_fnol.pdf,INFORMATION,POLICY,31/10/2025,"generated: 2025-10-31 19:06:28 claim policy information claim id: clm-2025-03-0012 policy no: pol-2039295 claim date: 2025-10-13 loss date: 2025-10-13 claimant information name: tracy oliver age: 66 contact: 194-258-6498x4923 address: 4013 herrera wall apt. 786, vargasstad, ms 91266 vehicle information make/model: skoda vento (2015) registration: xj 97 yi 6244 odometer: 65405 km declared value: i450,000 incident details while entering the roundabout at anderson turnpike chester, another driver ran a stop sign and clipped the insured s right front fender. small paint transfer and bumper scuffing observed.",202.0,0.2119,84,0,Low,2,Health_Claims,intersection
